Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","694","Sierra Leone","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","17.98167","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","15.830077","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","4.333043","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","60.281561","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","57.795037","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","60.281561","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","57.795037","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","4.477411","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.96366","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.729534","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.96366","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.729534","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.936402","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","4.520379","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.286898","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","26.70159","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","25.286898","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","26.70159","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","5.400922","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.030773","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.030941","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.030773","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.030941","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.909091","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.616787","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","19.176671","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.616787","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","19.176671","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","10.406029","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","0.938906","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","0.967143","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","0.938906","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","0.967143","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-8.4","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.655811","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","17.005816","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","17.655811","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","17.005816","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","11.032202","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.093679","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.093679","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.093679","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.093679","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-3.135288","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.765967","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.765967","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.765967","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.765967","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","-14.240794","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.980187","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","21.204427","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","21.172898","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","21.204427","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","21.172898","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","2.905463","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.090655","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.135062","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.090655","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.135062","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-6.100209","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","17.960784","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.657437","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","17.960784","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.657437","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.032828","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","4.815379","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","18.329176","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","18.330607","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","18.329176","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","18.330607","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","10.181192","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.839724","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.815393","E","Valeur estimée",""
